Actual LASK1,Actual LASK2,Actual LASK3,Actual LASK4,Predicted LASK1,Predicted LASK2,Predicted LASK3,Predicted LASK4
5180,5088,4992,5109,5179.748714285714,5085.081416666667,4994.524283549783,5103.6005
5208,4849,4996,5101,5199.047015873016,4792.433722222221,4995.071952380952,5102.018619047619
4065,5109,5004,5113,4106.950833333334,5104.520833333332,4990.273,5093.991
3912,5068,5004,5101,4338.76,5083.1825,5002.046666666667,5104.666666666666
5185,5076,4992,5100,5189.0945833333335,5078.314166666667,4992.312023809523,5108.359833333333
5181,5092,5000,5100,5184.74338095238,5082.867714285714,4996.6575,5096.3388214285715
5205,5104,4089,5149,5202.636583333333,5106.8261111111115,4213.841416666666,5131.237928571429
5192,5044,4509,4825,5178.1819444444445,5071.071626984127,4508.021293650794,4688.118428571429
5113,4189,4661,5144,4889.2863333333335,4259.529333333333,4838.469285714286,5089.802833333333
5216,4525,5016,5112,5214.893857142857,4427.850619047619,5019.769273809524,5105.437
5188,5077,4992,5105,5178.203809523809,5088.556119047618,4995.8795238095245,5101.271595238096
5225,4000,4984,5108,5218.790301587303,4268.549222222222,4987.77780952381,5104.2964999999995
5180,5073,4993,4949,5186.945500000001,5084.682999999999,4993.922666666667,4969.003
5188,5100,4992,5108,5174.562027777777,5084.0880396825405,4993.142833333333,4994.183166666667
5225,4180,4992,5104,5117.422666666666,4377.366,4931.56780952381,5041.03225
5205,5116,4437,5144,5157.84494047619,5107.957333333334,4740.1455,5124.015
5192,5080,4996,5108,5178.120119047619,5080.626916666667,4993.879333333333,5099.769333333333
4664,4776,4728,4248,4662.176351773227,4760.722115023866,4725.4236853424345,4241.639405053281
5184,5085,5009,4856,5174.3725,5083.016333333334,4996.148999999999,4917.085666666667
5192,5097,4128,5148,5192.677142857143,5096.384404761905,4257.546666666667,5135.35
5189,5096,5000,5093,5173.189166666666,5090.102865079365,4996.311833333333,5071.54125
5192,4957,4997,5105,5148.591499999999,5065.119833333333,4989.963500000001,5099.474166666667
5180,5073,4993,5100,5182.976166666667,5083.701952380952,4992.235833333333,5097.6849999999995
5184,5081,4977,5097,5193.743904920952,5085.165178182634,4952.7561815100835,5099.418314349814
5192,5084,4549,5137,5192.04,5089.004857142858,4524.804880952381,5128.1507142857145
5161,5117,4980,5101,5189.426,5075.0768809523815,4990.651333333333,5070.999999999999
5164,4992,4984,5112,5124.561158202909,4948.3437755300265,4967.879855727607,5109.189043539791
5181,5085,4996,5101,5180.403166666668,5043.2034523809525,4992.99775,5105.045333333333
4849,5092,5005,5108,4917.06,5096.947000000001,4974.542952380953,5102.3190476190475
4041,5112,4996,5105,4322.9139047619055,5107.695,4956.925333333334,5107.78125
5192,4856,5001,5108,5201.360500000001,4712.066833333333,4999.184761904761,5104.7781428571425
3409,4632,5021,5100,3441.1003214285715,4696.819702380952,5012.993892857142,5096.14530952381
4732,5100,4992,5116,4649.738936507936,5086.3391587301585,4993.0055,5101.3947676767675
5184,5084,4992,5080,5182.59538888889,5088.799,4997.150833333333,4954.54
5189,5080,4992,5093,5191.544,5075.331287878788,4967.248833333333,5101.491
5181,5080,4996,5089,5197.968666666667,5083.9,4982.243333333333,5102.526666666667
5213,4620,4996,5104,5216.913666666667,4542.790555555555,4989.336071428572,5107.690250000001
5196,5088,4996,5108,5009.995333333333,5088.132083333333,4990.509285714285,5111.3925
5193,5085,5025,4169,5178.82,5087.678666666667,5017.16,4248.201333333333
5184,5085,4993,5077,5129.257968253968,5088.364833333333,4995.284166666667,5067.590527777777
4865,5076,4996,5052,5035.16825108225,5068.459432900432,4993.2388701298705,5090.020320346321
5177,5077,4997,5105,5185.593000000001,5082.508,4995.985,5102.048333333334
5169,5084,4993,5116,5164.638764957266,5087.809564102564,4984.4073724053715,5099.508357142858
5144,5088,4996,5109,4933.870833333333,5093.527131313132,4997.236333333333,5098.130388888889
5201,5081,5009,4225,5199.824226190476,5087.052357142856,5004.609769841271,4478.368833333334
5189,5101,4120,5141,5193.357,5100.356,4124.3820000000005,5129.071666666667
5184,5092,4968,5069,5167.458404761905,5086.297666666666,4979.1686666666665,5091.165333333333
4125,5045,5000,5089,4488.012500000002,5064.036999999999,4996.205916666666,5102.766666666665
5225,3928,4968,5097,5225.517666666667,3959.7135714285714,4968.025,5106.9383333333335
5188,5084,4996,5105,5183.924761904762,5086.566136363636,4983.865904761904,5093.334857142858
5180,5077,4993,5100,5172.53,5081.302166666666,4996.241333333333,5098.56
5104,5085,4993,5105,4951.295333333333,5087.358428571428,4993.738916666666,5101.8333174603185
5177,5033,4992,5108,5194.547706349206,4845.201,4996.701166666667,5104.180749999999
5176,5100,5000,5101,5180.69,5090.731714285714,4995.125166666667,5109.983222222221
3792,3905,4356,4608,3904.468833333333,3984.734166666667,4378.882166666667,4596.9145
5209,4661,4977,5101,5212.780833333334,4367.11,4980.771333333334,5105.644
5212,4684,5008,5100,5206.5765,4550.658333333333,4988.901333333333,5108.983333333334
5017,5069,4996,5093,4581.88380952381,5005.437357142858,4810.790738095238,5055.530547619048
4424,5092,5005,5100,4652.141666666666,5090.260416666666,5004.928333333333,5086.483333333334
5184,5076,4981,5096,5058.26088095238,5085.69269047619,4958.359285714285,5036.152976190477
5197,5012,4997,5096,5176.578166666666,5010.46625,4984.915166666666,5095.083833333334
5040,5085,5000,5105,5049.602793650794,5087.720023809523,4995.517523809523,5112.5825
5204,4380,5013,5109,5210.25225,4302.8133333333335,5014.09303030303,5099.174
5184,5088,5000,5109,5184.204786901179,5084.93499532571,4994.966296608061,5103.658938764666
5209,4216,5020,5137,5199.705852813852,4532.397833333333,4948.989904761906,5113.007428571429
5224,4184,4985,5105,5221.354166666666,4229.779333333334,4997.097,5107.648761904762
5184,5076,4997,5093,5182.235123015873,5059.015972222221,4991.374829365081,5102.592976190475
3856,5109,4997,5101,3913.7233333333347,5099.651666666667,4997.663142857141,5113.406666666667
5189,5093,5000,5056,5177.894277777778,5087.244166666666,4998.3605,5012.495
5192,5076,4917,5096,5172.348968253968,5095.318059523809,4620.152380952381,5093.852499999999
5073,5085,5000,5108,4777.222,5059.86,4958.15,5114.03
5184,5084,5000,5105,5179.877361111111,5086.733333333334,4993.345333333334,5045.284
4188,5097,5000,5093,4506.188166666667,5093.585666666667,4979.596166666667,5103.952047619048
5197,5092,4612,5108,5187.252833333333,5091.040154761906,4483.315,5100.073357142857
5172,5077,4992,5112,5182.654603174602,5081.452714285714,4996.6984999999995,5104.616666666667
5193,5081,4992,5101,5196.886142857143,5086.891238095238,4985.56480952381,5098.283166666666
5181,5085,5000,5104,5180.403333333334,5083.8355,4993.254,5100.520666666666
4812,5084,5000,5108,4470.019160173161,5093.836333333333,4991.004023809524,5106.492833333335
4956,4137,4928,5081,5164.393642857143,4148.751,4747.786,5055.201845238094
5184,5097,4992,5088,5160.158166666667,5089.388333333332,4996.534500000001,5089.795999999999
5177,5080,4992,5100,5054.6914835164835,5090.752166666667,4995.870833333333,5106.108
5212,4661,5012,5113,5213.724824145626,4306.291305037283,5015.726518495393,5110.311641250908
5185,5084,4992,5104,5197.127333333334,5080.522166666666,4994.529166666665,5075.8735
4333,4804,4788,4856,4233.305976190476,4737.607571428572,4739.250531746032,4702.404464285713
5180,5085,4992,5108,5184.1,5088.070333333334,4992.639452380952,5102.8431666666675
4948,5096,5000,5108,3917.1752500000002,5092.142333333333,4922.179174603174,5108.295252886003
5184,5077,5000,5117,5170.855833333334,5095.358785714286,4978.4625,5047.572361111112
5188,5084,4992,5101,5183.100119047618,5084.960499999999,4997.642003968253,5104.609999999999
5212,4960,4213,4976,5202.626666666667,4910.29,4215.363333333334,4960.768333333333
5068,4981,5001,5100,5055.266833333333,4997.248,5005.63,5102.558095238095
4869,5084,5000,5101,5133.863380952382,5077.8820000000005,4891.73923015873,5104.092071428571
5192,5076,4992,5096,5195.370857142856,5083.743023809525,4974.991916666667,5093.9595238095235
5176,5089,4985,5101,5178.813166666667,5074.717202380952,4995.277333333333,5113.482
5177,5081,4992,5105,4988.644166666667,5091.320333333334,4995.968321428572,5108.698833333333
5188,5105,4556,5105,5180.220714285714,5105.6327142857135,4358.834738095237,5064.808071428572
5185,5105,3993,5148,5189.269166666667,5095.666515873016,4374.722261904762,5092.043821428571
5200,5085,4865,5104,5196.425833333334,5090.158333333334,4708.099,5106.410000000001
5173,5084,5004,5105,5178.05169047619,5082.806523809524,4992.676595238095,5102.860606060605
5185,5105,4184,5148,5182.248380952381,5109.61980952381,4257.883761904761,5144.083476190477
5185,5084,4996,5104,5187.238333333334,5023.82,4992.175,5102.831
5188,5076,4984,5108,5187.107047619049,5077.727142857142,4989.073523809523,5103.37307142857
5185,5081,4993,5105,5172.452539321791,5078.618690476191,4969.177166666666,5100.5069047619045
3680,5116,5021,5105,3833.635,5106.647380952381,4996.348333333333,5104.546
5197,4936,4997,5109,5207.356666666667,4683.588047619048,4993.238809523809,5103.639333333333
5184,5080,5016,4264,5192.787928571429,4839.720626984127,5005.689833333333,4353.605166666667
5232,4148,4937,5101,5226.799761904762,4155.936214285714,4941.4070833333335,5105.322738095238
3261,5036,5009,5105,4787.087190476191,5073.775,4995.5604848484845,5097.522111111111
5205,4677,4580,5001,5210.6095000000005,4429.3983333333335,4363.5545,4965.286
5193,5093,4996,4984,5190.163614718615,5079.483452380952,4820.974642857143,5092.212333333334
5189,5085,4993,5096,5177.443333333333,5082.715833333333,4993.131666666667,5082.557452380952
5185,5097,4264,5148,5132.74196969697,5098.679444444446,4336.766777777778,5134.754154761905
5196,5088,4996,5104,5184.755182539683,5089.025166666666,4988.3615,5098.852142857142
5197,5077,4992,5097,4965.054619047619,5085.219333333334,4989.694777777779,5095.118845238096
5185,5101,4160,5096,5187.48975,5097.279738095237,4414.364166666667,4867.944
5181,5101,4188,5145,5186.892916666667,5111.548333333333,4289.698055555556,5128.021333333333
5201,5109,4124,5136,5200.861238095238,5101.8501428571435,4134.705333333333,5149.364142857143
5192,5096,4968,4332,5192.009166666667,5100.239333333334,4912.616999999999,4558.489833333334
5197,5084,5017,4264,5196.244333333333,5075.754999999999,4927.149166666666,5033.497666666666
4536,4045,3800,4257,4527.0081666666665,4070.4066666666668,3851.866833333333,4266.7390000000005
3865,4145,3836,4229,3875.2222261904744,4144.590964285715,3912.4129801587305,4221.642551587302
5188,5056,5000,5105,5187.705595238094,5056.559333333333,4994.613928571429,5102.50419047619
5209,5085,5008,4281,5198.102309523809,5086.393206349207,5014.384353174603,4314.476277777778
5185,5073,4993,5101,5193.58175,5049.5858333333335,4993.84,5095.6715476190475
5181,5109,4772,5137,5190.406666666666,5103.067333333333,4713.195833333334,5144.2553333333335
5188,5084,4993,5097,5185.395833333333,5089.003333333333,4993.749904761905,5070.657999999999
5185,5096,4993,5097,5171.044619047619,5074.8488333333335,4992.740726190476,5099.1258333333335
4724,4653,4129,4184,4417.5673333333325,4931.99588095238,4850.363047619047,4850.525083333333
5192,4781,5005,5112,5192.564250000001,4762.09,4978.180761904761,5108.932083333333
4493,4633,4737,4876,4826.484166666667,4840.8275,4838.684166666667,4917.935
5184,5084,4997,5097,5188.55780952381,5085.327666666667,4939.350416666666,5070.321666666667
5185,5089,4996,5105,5180.439785714287,5082.318904761904,4994.6583174603165,5099.632857142858
5188,5093,4993,5108,5180.1225,5085.389,4996.2396969696965,5103.265
3692,3401,3892,4316,4196.36980952381,3997.443952380952,4204.231333333333,4411.48
4901,5064,4997,5105,4427.058571428572,5064.556502525252,4998.294083333332,5106.504226190476
5185,5096,4125,5117,5169.2948333333325,5090.600793650794,4493.737833333334,5121.532166666667
5192,5081,4997,5096,5146.647129870131,5080.530932178932,4985.227821428571,5089.152047619049
5181,5093,4996,5065,5184.706500000001,5083.916333333334,4991.351,5066.295666666667
5197,5077,5017,4300,5190.711535714285,5078.993976190477,5020.342087301588,4294.065186507936
5185,5085,5020,4253,5193.931904761904,5078.357857142857,4987.452380952382,4399.620833333333
4224,5108,4996,5112,4580.298,5095.093000000001,4999.367404761905,5101.950000000001
5193,5105,4116,5152,5181.5195,5104.355,4275.168333333333,5113.8075
5196,5116,4304,4356,5193.23,5109.4625,4399.080166666666,4374.800666666666
5012,5096,4993,5101,5006.51588095238,5097.038777777777,4936.131452380952,5064.40861904762
5181,5092,5005,4809,5175.433523809524,5092.875849206349,4996.3025,4826.1608585858585
5204,5012,5000,5100,5160.894095238095,4954.880928571429,4778.629952380952,5079.163904761905
5181,5036,4992,5113,5185.915642857142,5033.104696969697,4999.1438333333335,5086.709238095238
5184,5088,4989,5093,5119.764322510822,5092.592869047619,4995.765976190476,5091.47388888889
5193,5077,4997,5104,5166.994523809523,5084.564464285714,4976.187487179487,5111.541722222222
5185,5084,4992,5104,5182.983714285713,5088.334642857144,4993.896285714287,5099.361047619047
5216,4197,5020,5113,5209.549999999999,4600.895714285714,5011.519,5109.270666666666
5184,5088,4992,5101,5179.6131311466315,5080.8730210067715,4990.02890073815,5097.895017843268
5185,5092,5029,4321,5186.0665238095235,5092.415000000001,4982.826833333333,4606.06
5181,5081,4989,5096,5005.671869047619,5088.384119047618,4984.141146464646,5085.381818181819
5188,5084,4996,5104,5185.53988095238,5086.412888888889,4992.731068181818,5083.8645
5180,5081,4997,5105,5183.708404761905,5087.036714285715,4993.432277777778,5028.868785714285
5196,4900,4997,5101,5204.994452380953,4517.019333333333,4995.608833333334,5104.607476190476
5224,3612,4920,5108,5210.367452380953,4113.002833333333,4821.01,5092.734666666667
5188,5092,4997,5108,5203.798666666667,5062.455833333333,4970.798333333333,5103.9766666666665
5165,5081,4996,5097,5162.5181785714285,5087.104,4990.673220057719,5097.061277777779
5181,5089,4992,5108,5178.8271904761905,4955.366206349206,4997.09425,5095.753500000001
4229,3928,4945,5113,4350.981666666667,3972.836666666666,4908.909642857143,5097.663476190476
4916,5096,5000,5096,4951.254452380951,5094.788880952382,4996.551833333334,5103.441380952379
5184,5105,4201,4904,5187.968909090909,5103.862174603175,4229.463,4871.209
5188,4957,5001,5096,5185.946666666666,4527.2515,4982.981833333333,5104.233333333334
5185,5088,4993,5097,5189.4415,5080.964833333334,4973.0261666666665,5086.639166666667
5200,5116,4089,5149,5202.159,5111.345166666667,4234.786878787879,5111.852833333333
5208,5085,4993,5093,5158.069452380952,5086.926,4992.643333333333,5103.468
5197,5077,4992,5105,5190.7965079365085,5081.869523809524,4970.644833333334,5028.646060606061
5221,4237,4988,5108,5206.007380952382,4686.524595238095,4995.120444444444,5104.907583333333
5189,5081,5020,4292,5190.711535714285,5078.993976190477,5020.342087301588,4294.065186507936
5197,5085,4993,5077,5199.059904761906,5081.971605820105,4986.350416666667,5071.818333333333
5081,5069,4997,5089,5038.2659523809525,5073.8434491342,4995.956666666666,5081.122023809524
5189,5080,4993,5100,5194.914476190476,5083.929722222222,4991.1075,5027.275666666666
5201,5088,4592,5133,5204.070833333333,5094.315166666666,4359.560166666666,5141.974666666667
5193,5080,4977,5097,5190.614333333334,5076.227797619048,4987.830166666667,5100.356083333334
5189,5081,4993,5104,4965.054619047619,5085.219333333334,4989.694777777779,5095.118845238096
5196,5092,4997,5085,4413.116285714286,4894.127666666666,4601.974166666667,4785.609523809524
5192,4992,4996,5101,5189.384166666667,4948.528333333335,4997.726833333334,5102.483166666666
5184,5077,4993,5109,5180.657047619048,5079.922214285714,4993.5776428571435,5104.275718253968
5205,4817,4997,5100,5201.724333333334,4748.162047619047,4996.354166666667,5105.326666666666
5208,5109,4172,5145,5189.217976911977,5098.491203102451,4543.059400072149,5119.603485209235
5204,5093,4992,5092,5195.290099567099,5086.245222943724,4991.995761904761,5088.700746753245
5009,5084,5000,5109,4762.567523809524,5094.406829004329,4990.481785714286,5104.098022727274
5204,5112,4077,5145,5198.323472222222,5087.472162698413,4301.764499999999,5124.584805555555
5184,5088,4993,5104,4986.998666666666,5090.235642857143,4991.763083333333,5100.004833333333
5185,5097,4920,4400,5184.533166666667,5098.1483333333335,4861.618750000001,4984.839047619048
5185,5085,4989,5052,5185.787111111112,5087.863222222224,4995.568888888888,5023.910222222223
5197,5092,4733,5108,5195.4345,5090.314404761905,4774.147166666666,5110.274166666667
5184,5093,4993,5116,5166.97717965368,5097.6195270562785,4984.509161255411,5109.647021645022
5185,5080,5001,4892,5181.9175,5088.530952380953,5002.8550000000005,4448.196666666667
4980,5085,4992,5104,4036.731,5078.942666666667,4996.949055555556,5106.756642857144
5197,5077,4997,5096,4933.513333333333,5084.5875,4982.552071428571,5099.763999999999
5204,5088,5021,4245,5197.102404761905,5082.223334500467,5002.675,4889.077333333334
5201,5080,4973,5105,5191.673857142855,5078.397142857142,4985.573214285716,5088.24142857143
4340,4444,4373,4224,4283.664261904761,4449.52865079365,4376.570111111111,4229.866325396825
5181,5081,4989,5097,5158.507833333333,5082.889845238095,4951.820857142858,5078.198523809523
5188,5084,4992,5092,5121.949166666667,5084.215547619048,4992.51675,5099.643166666666
3737,4197,4045,4352,3763.8593095238093,4197.219595238095,4243.281333333333,4459.454738095239
5209,4153,5004,5096,5214.947785714285,4197.250523809525,5015.343702380953,5102.086011904762
5205,4333,4981,5108,5199.785833333333,4403.2650952380955,4994.1,5100.042952380953
5184,5085,4993,5104,5182.917083333334,5081.282583333334,4991.959083333333,5102.533714285714
5193,5072,4996,5116,5194.67,5083.168833333334,4985.997249999999,5074.201
5209,4004,4989,5105,5220.83,4050.05,4969.663333333333,5104.3575
5196,5077,4992,5109,5175.675333333334,5090.939166666667,4986.955,5100.150333333334
5176,5080,4992,5105,5108.970833333333,5081.505833333333,4992.516666666666,5103.957333333333
5192,5089,4997,5036,5196.123266483517,5081.79675108225,4990.928775141524,5088.818938561439
5176,5081,4997,5104,5179.891666666666,5076.638563492063,4995.889111111112,5103.003404761905
5193,5105,4060,5149,5164.293333333333,5086.605,4698.844376984128,5104.301583333333
5185,5064,4989,5104,5188.5445,4999.858333333334,4990.555333333334,5097.575833333333
4988,5096,4996,5133,4875.080666666667,5091.772333333333,4994.005,5114.389416666667
5196,5076,5001,5104,5203.798666666667,5062.455833333333,4970.798333333333,5103.9766666666665
5189,5084,4992,5104,5180.652666666666,5085.616846153847,4996.208880952381,5107.7
5180,5084,4989,5101,5170.705833333333,5073.1258333333335,4990.301428571429,5103.606000000001
4748,5100,5004,5105,4615.5531666666675,5103.648666666666,4996.887380952381,5120.901666666667
5193,5088,4897,5104,5202.8025,5091.701547619047,4581.055,5109.6245
5185,5085,4992,5105,5182.516896825397,5084.384634920634,4993.806186868687,5108.368564574315
5184,5092,4993,5104,5189.832880952381,5088.1312499999985,4987.084380952382,5100.455
5193,5081,4996,5113,4936.2034523809525,5085.350285714285,4994.796452380952,5109.621822510822
5224,4001,4980,5101,5218.565833333334,4240.632079365079,4962.351196608946,5029.17625
5189,4836,5004,5112,5196.792833333333,4900.275833333333,5001.913690476191,5107.102277777778
5160,5076,4980,5081,5109.920452380953,5083.594095238095,4988.034365079366,5057.033011904762
5188,5085,4996,5056,5122.7373333333335,5086.3304285714285,4895.56669047619,5063.894690476191
5185,5041,5004,5108,4865.32132142857,5000.80725,4961.465166666667,5090.878333333332
3897,4112,3797,4260,4037.9887976190485,4113.731666666666,3807.596826839826,4592.668
4561,4921,5009,5097,4930.877333333334,4958.881428571429,5005.370666666667,5106.599861111111
5197,5085,4993,5069,5189.060952380953,5086.21,4994.515,5091.732333333333
5185,5080,4996,5104,5175.55088095238,5081.789071428571,4993.720777777778,5098.309690476191
5189,5093,4992,5104,5190.451595238094,5085.22021031746,4992.815408730157,5105.203523809524
5188,5092,4997,5089,5175.574785714285,5078.8,4997.2425,5089.427333333333
5200,5088,4993,5093,5122.494726190475,4923.628071428571,4645.4801547619045,4634.352261904762
5181,5084,4992,5105,5186.465833333333,5088.018333333333,4991.335,5101.7242857142855
5193,5089,4996,5101,5191.888277777778,5083.601976190476,4986.868238095239,5060.716904761905
5145,5068,4992,5105,5113.902142857142,5069.647500000001,4987.975428571428,5096.8525714285715
5185,5084,4997,5100,5164.531,5083.265666666667,4968.623499999999,5100.418071428572
5192,5085,4992,5093,5069.909666666666,5071.726333333333,4944.382202380953,4971.9477380952385
5176,5084,4996,5104,5182.127,5082.868333333335,4992.674333333334,5102.333333333334
5188,5088,4997,5108,5018.584904761905,5085.842166666666,4978.281948717949,5082.631214285713
4685,5004,4932,4889,4683.412167388167,4999.097005411256,4918.249011904762,4836.542941919192
5189,5072,5000,5104,4948.3165,4854.370249999999,4861.132952380953,4802.5649047619045
5185,5032,4996,5104,5014.499988095238,5043.679523809525,4976.8379047619055,5106.4348055555565
4416,5097,5005,5108,4264.8623333333335,5108.156333333333,5003.349,5107.786416666667
5196,5096,4996,5105,5152.1433333333325,5078.72473015873,4977.975690476191,5091.075238095238
4529,4049,3801,4264,4246.239297619049,4292.790000000001,4000.046,4312.805666666668
5184,5033,4997,5104,5190.2845,4873.038974358974,4999.059571428572,5100.186611111111
5193,5088,4956,5105,5184.35780952381,5083.1637619047615,4969.480333333334,5097.255523809525
5116,4776,4672,4537,5128.626666666666,4744.89,4691.426666666666,4421.376
5189,5096,4125,5157,5078.661666666666,5096.514166666666,4236.656456140351,5120.68
5192,5092,5001,5136,4897.144166666667,5084.3547499999995,4993.976214285714,5109.610833333332
5185,5084,4997,4853,5177.971333333334,5081.463952380953,4994.4231666666665,4945.871499999999
5192,5076,4992,5089,5188.480714285714,5082.031333333333,4997.957333333334,5038.989833333333
5192,5032,4997,5108,5188.968857142857,5053.536428571428,4994.029857142857,5107.360571428572
5061,3993,4776,5108,5071.360595238095,4188.8625,4856.987666666667,5083.075
5197,5093,5000,4992,5198.143352339181,5080.245603174604,4994.8643174603185,4965.105555555556
3748,5145,5004,5113,3889.5320952380953,5125.5240952380955,4985.622404761904,5112.37180952381
5200,5072,4993,5109,5186.665083333333,5083.1057619047615,4980.394738095239,5100.587555555557
5180,5088,4988,5100,5184.897952380953,5078.163654761905,4992.71844047619,5105.245809523809
5193,5097,5016,4469,5191.829317460318,5087.27817063492,5017.376253968254,4304.910928571429
5193,5084,4992,5108,5185.819333333334,5085.3075,4987.403142857143,5059.828833333334
5185,5092,4993,5096,5165.1511666666665,5085.3174761904775,4940.846666666667,5054.389
3989,5148,5000,5113,3961.4899999999993,5140.215333333333,4997.9591666666665,5110.15
5177,5084,4957,5088,5187.80275,5084.685238095238,4898.940166666666,5105.483666666666
5200,5088,4412,5141,5195.256833333334,5095.358666666666,4208.486,5136.517333333333
5189,5009,4993,5109,5200.637166666667,4990.281,5003.5094285714285,5105.313452380953
5021,5069,4996,5101,4947.04255952381,5079.565321428572,4996.71417063492,5106.595873015874
5208,4817,4153,4948,5173.570833333333,4888.290928571429,4272.895833333333,4933.3525714285715
5188,5081,4997,5104,5193.147837301588,5084.712202380953,4994.979365079365,5096.792837301587
5188,5081,4993,5092,5175.128333333333,5079.123928571428,4995.804,5098.778666666667
3297,5048,4997,5140,3373.5774505494496,5055.457396825395,4976.925523809524,5122.555821428571
5181,5076,4996,5104,5181.379940476191,5068.809119047619,4993.822357142857,5103.916952380955
5185,5077,4992,5101,5185.047119047619,5076.187309523809,4987.825492063492,5102.31167099567
5188,5077,4993,5092,5034.512285714286,5094.772714285714,4653.079034632035,5113.70502092352
5045,5081,4996,5105,5066.5975,5090.6556666666675,4993.314523809524,5105.326571428572
5193,5089,4992,5084,5185.945333333334,5078.6125,4992.466666666666,5080.298333333333
5196,5060,4956,5104,5173.955,5070.942666666667,4970.867142857143,5095.54
4749,5093,5000,5116,3917.5060000000003,5094.361666666667,4999.356333333333,5108.2479523809525
5188,5044,4985,5077,5051.215166666667,4746.105722222222,4704.478428571429,4934.901916666667
5180,5064,4953,5108,5173.955,5070.942666666667,4970.867142857143,5095.54
5180,5088,5004,5012,5192.9052142857145,5088.445555555555,5004.7136666666665,4956.75
5197,5088,4992,5096,5190.7965079365085,5081.869523809524,4970.644833333334,5028.646060606061
5133,5080,5000,5113,4732.09,5039.921809523809,4995.580111111111,5026.706999999999
5197,5081,4997,5108,5126.215833333333,5073.1385,4945.6320000000005,5106.924666666667
5220,4168,4984,5105,5215.3035,4255.567166666667,4992.736242063493,5111.526142857142
5185,5100,4725,5109,5190.160595238096,5104.548571428572,4706.588404761906,5078.0415476190465
5188,5073,4996,5140,5186.575,5070.986666666667,4993.986166666667,5102.0855
5189,5096,4993,5045,5185.034833333334,5071.284000000001,4996.43,5092.093833333332
5188,5089,5013,4245,5177.407507936508,5084.980904761905,4994.468404761905,4661.756681818182
5205,5088,4992,5108,5157.232285714285,5089.282888888888,4964.177071428572,5117.064666666667
5208,5008,5004,5104,5166.530833333333,4980.123333333333,4981.446142857143,5112.396166666666
5188,5080,4993,5104,5184.821444083695,5083.172585858584,4994.824365800867,5107.20911976912
5196,5092,4992,5009,5193.777619047619,5084.886595238097,4995.838333333334,4511.148499999999
5197,5105,4128,5144,5134.778583333334,5058.814166666666,4576.768000000001,5129.716666666667
5189,5085,5028,4261,5178.875248168499,5085.546623015873,4987.23755952381,4555.369861111111
5216,4193,5020,5116,5214.2935,4224.867222222222,5012.276666666667,5107.462
5188,5085,4996,5101,5172.7307222222225,5083.811333333333,4996.953333333334,5100.5070000000005
4901,5096,4996,5101,4865.789952380953,5097.382785714286,4996.966619047618,5102.940357142858
4793,3905,4328,5152,4801.1376190476185,3932.917904761905,4338.63,5141.8
5204,5085,4989,5093,5194.775023809523,5077.295119047619,4991.909607142856,5089.118083333334
5189,5081,4992,5105,5182.619928571428,5083.011774891775,4992.3505,5106.280714285715
5229,4164,4600,5096,5170.236666666667,4207.893809523809,4368.140166666667,5018.51003030303
5193,5076,5028,4253,5191.710238095238,4880.135,4995.2548333333325,4489.4825
5205,5113,4109,5149,5198.475,5101.676666666666,4190.5575,5143.5216666666665
5112,5072,4993,5108,4260.808833333333,5069.9225,4929.255571428571,5112.9955
5201,5073,4989,5089,5193.986666666667,5082.2148333333325,4992.161809523809,5068.276547619048
5193,5085,4992,5105,5195.316777056276,5082.964632756133,4994.273587301586,5111.144413780665
5188,4977,4972,5100,5185.490607142858,4981.043619047619,4972.473035714286,5092.6915
5172,5085,5001,5104,5180.353833333333,5084.2765,5008.7078571428565,4966.181952380953
5180,5041,4989,5100,5190.423472222222,4972.36625,4771.642476190476,5106.818333333334
5209,4677,4992,5108,5212.654567765567,4513.465822510821,4989.907523809525,5106.304181818182
5204,5085,5029,4361,5188.690833333334,5065.303833333333,4959.539999999999,4532.713333333333
5192,5093,4980,4353,5186.699833333333,5097.043,4934.435,4493.719833333334
5229,3992,4969,5109,5220.910666666667,4031.8486666666663,4974.333333333334,5095.948
5176,5081,4992,5097,5182.331,5078.462333333333,4995.8974761904765,5101.784333333333
5184,5093,5001,5109,5186.566,5082.230170634921,4994.408916666667,5101.359154761904
5196,5088,4993,5101,5190.625555555557,5080.528333333332,4989.475333333332,5084.881666666668
5189,5093,5017,4213,4999.0718333333325,5080.645,4892.898499999999,4558.1466666666665
5192,5084,4996,5093,5180.820452380952,5057.656333333333,4834.916285714286,5099.744555555555
5184,5073,4992,5088,5185.824166666667,5083.389166666667,4991.48057142857,5094.719833333334
5181,5089,4992,5104,5184.48548834499,5081.059576312576,4997.603662198911,5102.190856615606
5192,5089,4901,5105,5191.1754999999985,5091.170142857144,4758.6291666666675,4980.020023809524
5184,5096,4996,5105,4895.6835,5093.031666666667,4985.15046482684,5105.863333333334
5185,5108,4020,5113,5190.781666666666,5108.3225,4132.776333333333,5116.5233333333335
5153,5057,4988,5092,4127.647499999999,4531.723285714285,4390.535789473684,4834.717166666666
5212,4092,4992,5101,5207.21,4206.212916666666,4995.146643939395,5104.706361111111
5188,5080,5000,5101,5178.877142857144,5078.931166666667,4993.5215,5111.2901111111105
5185,5088,4985,5105,5179.6131311466315,5080.8730210067715,4990.02890073815,5097.895017843268
