Actual LASK1,Actual LASK2,Actual LASK3,Actual LASK4,Predicted LASK1,Predicted LASK2,Predicted LASK3,Predicted LASK4
5193,5085,5001,4652,5194.111571428572,5079.274285714286,5000.04,4914.629738095238
5080,4981,4905,4829,4917.786666666667,4682.203333333333,4924.555,4447.380833333334
5197,5097,4177,5117,5193.182333333333,5077.219,4423.793142857143,5114.6365000000005
5196,5084,4992,5084,5198.450333333334,5080.6275,4989.201428571429,5044.921785714286
5188,5088,4828,5097,5191.053666666667,5084.97875,4858.39738095238,5103.841666666667
5193,5080,4988,5044,5188.000166666666,5076.965833333334,4981.193,5089.945333333333
5184,5077,4992,5092,5178.535714285714,5077.503333333334,4991.681,5097.134166666667
5204,5077,4992,5092,5181.370000000001,5056.974333333334,4990.1303809523815,5089.126476190477
5212,4541,4988,5108,4920.3175,4700.74075,4994.395166666667,5035.571333333333
5181,5089,4992,5105,5180.554,5076.7585,4994.958666666666,5098.028666666667
5189,5100,4145,5105,5195.3761904761905,5089.57338095238,4157.043333333333,5124.255285714285
5197,4185,4984,5096,5190.9625,4181.8,4970.818333333334,5092.11
5220,4244,4972,5104,5217.471666666667,4235.208722222221,4975.153333333334,5088.332892857143
5196,5077,4997,4960,5197.581404761905,5059.6155,4992.091142857143,5005.034535714286
5205,4360,5000,5100,5207.034000000001,4551.144833333334,5006.663761904762,5086.896833333333
5161,5077,5012,4753,5174.7631666666675,5038.729833333333,5022.134190476191,4280.18411904762
4285,3916,3716,4181,4408.657202380953,3948.916619047619,3734.0307142857137,4172.019166666666
5212,5092,5029,4148,5197.381880952381,5086.1895,4993.798333333333,4239.791666666667
5221,4197,5021,5101,5212.41,4252.915666666667,5008.2775,5099.298333333333
4777,5088,4997,5093,4821.155666666667,5085.631831168831,4994.9925,5102.086166666667
5193,5064,4957,5097,5190.602047619047,5081.383916666667,4891.006666666667,5094.639166666667
5229,4221,5008,5104,5224.513333333333,4224.15,4988.0252222222225,5090.9
5184,5088,4992,5093,5184.2140238095235,5080.352500000001,4990.299166666667,5067.742333333333
5192,5081,4949,5077,5192.986333333333,5047.211166666667,4937.594999999999,5081.5875
5193,5080,4992,5084,5184.967166666666,5063.4869285714285,4990.024571428573,5086.3589999999995
5009,4836,4768,4573,4732.1175,4296.633333333334,4371.056666666667,4358.3775
5184,5080,4889,5101,5185.765738095239,5086.808738095238,4746.962690476191,5111.324547619047
5196,5092,4636,5076,5190.474285714286,5095.393499999999,4581.903944444444,5046.109642857143
5220,4209,5005,5104,5212.925,4228.479166666668,5003.558666666666,5080.682333333333
5184,5081,4996,5104,5172.107666666667,4943.931821428571,4998.11569047619,5061.212666666666
5184,5092,4992,5100,5182.1,5080.675,4989.5025,5100.849833333333
5112,5085,4992,5089,5079.286190476191,5076.743833333334,4993.080722222223,5081.511
5225,4217,4965,5104,5218.360333333333,4247.445666666666,4991.8896428571425,5099.070500000001
5233,4224,4996,5101,5220.135,4347.227916666667,4998.674952380952,5091.870833333333
5192,5105,3993,5081,5191.039285714286,5099.773,4230.211238095238,5056.3675
5208,4605,4960,5108,5163.8533333333335,4592.976,4968.3025,5097.925
5176,5076,4964,5069,5183.042666666666,5085.540666666667,4956.012,5091.628333333334
5117,5093,4992,5100,5030.498333333333,5090.280119047619,4993.0225,5101.002666666666
5217,4492,4992,5109,5198.758,4685.6613333333335,4999.2733333333335,5076.977666666667
5193,5088,4993,4993,5191.927571428572,5078.210321428571,4993.758583333332,4970.002047619048
5220,4133,4989,5108,5203.365226190476,4187.854,4981.6258333333335,5108.681
5200,4808,5016,5092,5185.860833333334,4988.382273809524,4985.200690476191,5094.772031746031
3933,5056,5001,5101,4033.7236666666668,5060.281666666666,4999.5375,5093.33
5057,5077,4992,5100,4970.576904761905,5084.542738095239,4993.838047619047,5096.415285714286
5188,5073,4984,5081,5190.324285714286,5078.944666666666,4988.996333333333,5090.9113333333335
5197,4873,4988,5100,5194.797463980465,4977.606704212454,4990.513106837607,5102.0388040293055
5185,5081,4876,5104,5181.695690476191,5081.571333333333,4985.707218253969,5057.175428571429
5209,4517,4965,5092,5205.632833333333,4689.123166666667,4991.078928571428,4891.758333333333
5204,5097,4828,4304,4731.88238095238,4741.106666666667,4521.157666666667,4691.013666666667
5233,4093,4981,5116,5216.260499999999,4166.528,4987.808666666667,5104.501
5189,5089,4992,4781,5189.0975,5083.618333333333,5011.365238095238,4764.426666666667
5181,5085,4996,5097,5181.1258333333335,5075.118412698413,4966.465036796537,5096.166863636364
5188,5080,4944,5101,5192.703666666666,5094.211333333333,4272.636166666667,5113.3705
5205,4408,5009,5109,5213.385166666666,4482.2975,5010.285714285714,4966.136666666666
5192,5077,4992,5097,5189.623333333334,5076.091666666666,4985.2475,5095.450666666666
5200,5089,4648,5108,5196.1315,5097.002,4207.851333333333,5130.210833333332
5228,4229,4980,5097,5189.81,4291.255,4967.426666666667,5095.2475
5220,4217,4993,5100,5213.072476190476,4252.161047619049,4996.833214285714,5102.235023809524
5192,5080,4992,5113,5181.720499999999,5080.658333333333,4991.958666666667,5074.047166666667
5032,5077,4988,5096,4380.806571428571,5066.119023809524,4998.485500000001,5099.663595238095
5180,5084,4993,5101,5178.641583333333,5067.059611111111,4990.263500000001,5099.6944047619045
5193,5076,4992,5101,5191.559523809524,5084.140547619048,4992.5070000000005,5068.110428571429
3333,4997,5008,5109,4157.6804999999995,5043.045166666667,5002.369047619047,5102.621
5208,4224,4977,5104,5219.017999999999,4243.036666666667,4986.17,5102.043
4960,4725,4668,4360,5001.477283549783,4501.061333333334,4335.292404761905,4277.205833333333
4964,5088,4992,5100,5084.596666666667,5078.9968333333345,4996.341666666666,5084.733333333334
3601,4904,5016,5100,3845.559166666667,4812.268,4997.8825,5075.383
5180,5080,4988,5101,5179.81061904762,5080.32219047619,4991.89,5098.724892857143
5188,5081,4996,5105,5179.3550000000005,5077.493333333334,4983.1475,5097.811333333333
5192,5077,5025,4145,5194.365,5087.564166666666,5008.097,4691.255
5197,5088,4897,5097,5195.333333333334,5077.851805555556,4888.440833333333,5097.129166666667
4992,5088,4964,5100,4905.711666666667,5085.619166666667,4992.505,5101.998
5180,5068,4992,5100,5181.181666666667,5072.0875,4993.536666666667,5088.982
5197,5072,4989,5076,5194.039833333333,5047.299,4993.076833333333,5049.772166666666
5184,5073,4972,5060,5120.768547619048,4978.184666666667,4940.4485,5073.837333333333
5185,5085,4989,5097,5178.850833333333,5079.489166666667,4993.7908333333335,5078.548666666667
5188,5084,4992,5097,5190.169166666667,5076.234333333333,4990.768833333333,5095.069452380952
5196,5077,4961,5096,5162.811333333334,5078.481333333333,4950.0006111111115,5079.263
5204,4569,5009,5108,5200.758642857143,4738.5858333333335,5003.337333333333,5088.148178571429
5004,5088,4992,5097,4729.039666666667,5078.241674603174,4995.6552142857145,5098.6285
5181,5085,4988,5100,5182.961333333333,5050.502023809524,4989.139666666666,5087.716333333334
5197,4993,5000,5096,5191.978,5053.185333333333,4995.823095238095,5070.4335
5188,5081,4988,5060,5191.559523809524,5084.140547619048,4992.5070000000005,5068.110428571429
5109,5085,4992,5101,5181.2626666666665,5056.82,4993.545999999999,5071.2465
5192,5076,4996,5100,5193.31,5076.564333333334,4970.325,5096.394666666667
5192,5016,4272,5145,5196.114,5030.679666666667,4425.399666666667,5065.781333333332
5201,5080,4993,5100,5189.643404761905,5082.17896031746,4993.773357142858,5101.709333333333
5221,4228,5009,5101,5202.424666666667,4278.14,4972.046666666667,5079.231666666667
5201,5073,4989,5093,5167.121583333334,5071.937154761905,4995.1560238095235,4977.046666666667
5200,5077,4993,5097,5192.838000000001,5076.4575,4990.984416666666,5092.395333333334
5204,5097,4176,5137,5192.606500000001,5081.8023571428575,4426.695809523809,5106.0565
5204,5077,5013,4637,5193.84,5081.735,5006.63,4763.969166666666
5188,5081,4989,5092,5183.526000000001,5039.366,4991.5275,5088.8431666666675
5169,5080,4992,5096,5154.775166666668,4923.014952380952,4997.796583333333,5071.305166666667
5184,5077,4992,5097,5181.485,5076.2145238095245,4986.265,5095.269333333334
5172,5016,4960,5041,5158.782666666667,4947.830666666667,4925.5948333333345,5035.526666666667
5173,5073,4992,5097,5176.360333333333,5074.7993333333325,4990.093333333333,5095.469682539682
5184,5081,4837,5101,5198.397,5091.160333333334,4630.7,5082.856
4000,4961,4988,5041,4494.7760714285705,4986.9783333333335,4994.9264523809525,5072.3578333333335
5200,5073,4997,5008,5195.512,5054.766999999999,4993.988333333333,5075.807083333333
5177,5076,4992,5105,5177.69,5077.760166666667,4986.85,5091.575714285715
5184,5072,4989,5093,5164.99,5072.263333333333,4990.132666666666,5095.040452380952
4897,5093,4993,5097,5009.454345238094,5082.049642857142,4992.081166666667,5095.669166666667
5168,5056,4992,5104,5119.675476190477,5056.0205,4994.587333333333,5092.859682539683
4504,5060,5000,5097,4368.0633333333335,5058.659166666667,4993.820833333334,5100.4925
5192,5073,4988,5084,5181.260916666666,5069.390333333333,4988.65280952381,5087.037666666667
5193,5085,4992,4773,5194.190166666666,5083.706952380952,5001.860333333333,4185.837666666666
5197,5080,4989,5084,5193.316666666667,5088.969166666667,4995.7496666666675,5014.350190476191
5197,5061,4992,5101,5185.195547619048,5053.40969047619,4993.268095238095,5100.0875396825395
5188,5077,4988,5093,5192.72406060606,5081.234,4977.9005,5097.1447499999995
5184,5080,4989,5093,5183.142333333333,5074.767666666667,4991.284666666666,5093.81
5180,5049,4992,5093,5190.776940476189,5020.142178571428,4989.193666666666,5101.060797619049
5197,5077,4997,5097,5194.753047619049,5081.101071428571,4995.2839047619045,5098.581309523809
5177,5076,4992,5101,5180.048333333333,5082.595,4993.394166666667,5077.8
5220,4224,4992,5105,5221.30575,4290.0233333333335,4989.0985,5103.526666666667
5041,5044,4993,5085,4928.419166666667,4876.579500000001,4997.722095238095,4883.21
5184,5084,4992,5112,5185.884,5078.478,4994.428666666667,5092.016666666666
5196,5077,4981,5089,5194.919238095237,5080.41330952381,4988.885928571429,5088.310190476191
5177,5057,5000,5092,5183.259166666667,5070.875166666668,4993.905261904762,5014.9675
5188,5097,4092,5140,5189.084904761905,5085.071250000001,4631.5269761904765,5111.363761904762
5217,5080,4988,5089,5185.091333333333,5072.0408333333335,4991.967142857143,5091.637500000001
5188,5088,4992,5105,5181.814976190476,5068.821555555555,4990.979261904762,5082.104047619047
5205,4833,4992,5109,5199.307642857143,4878.432071428571,4993.1919761904755,5077.823654761904
5192,5077,4989,5061,5194.5493333333325,5083.744714285714,4677.661285714286,4949.431666666667
5160,5145,4972,5068,5130.474166666667,5086.739444444444,4989.535023809524,5102.615833333333
5193,5081,4989,5101,5191.991,5079.025904761905,4992.413333333334,5089.8296666666665
3505,5025,5000,5097,3749.4126666666666,5048.895,5002.4575,5098.1466666666665
5184,5084,4993,5104,5178.91,5078.075,4991.0633333333335,5085.7505
5217,4224,4997,5101,5216.261333333334,4402.9217499999995,4991.681666666667,5090.250666666666
5192,5080,5024,4169,5184.8535,5082.990000000001,4985.996666666666,4492.3225
5189,5068,4985,5096,5183.668976190476,5080.225444444444,4993.565714285714,4905.201666666666
5192,5100,4901,4292,5022.375,4896.994333333333,4955.265,4867.361666666667
5181,5077,4993,5100,5179.496666666667,5067.256452380952,4989.878333333334,5044.785
5076,4561,4092,4708,5087.705714285715,4624.314952380952,4114.976095238094,4460.018095238096
5169,5081,4981,5109,5177.659166666667,5077.135,4989.685,5097.273666666667
5188,5093,4992,5100,5153.1416666666655,5079.781833333333,4992.949777777778,5087.454166666666
5176,5048,5001,5096,5182.602833333333,5011.619166666666,4992.216,5098.104333333333
4044,5057,4993,5097,4363.924861111112,5071.416805555555,4996.198555555556,5102.98111111111
5189,5076,4837,5104,5192.321666666667,5090.975,4630.135833333334,5103.356333333333
5204,5105,4129,5140,5200.511,5100.203,4233.077666666667,5138.039333333333
5197,4141,4964,5101,5200.72,4240.66,4944.0375,5100.49
5185,5012,4517,4320,5190.572869047619,5039.975619047619,4645.211932539682,4331.5133888888895
4996,4536,3805,4092,5043.445,4805.46,4761.4975,4608.241666666666
5216,4173,4988,5081,5216.587428571428,4233.649619047618,4981.138952380952,5095.731333333333
5200,5080,5024,4208,5195.838333333334,5016.710507936508,5008.988238095238,4277.325071428571
5185,5072,4992,5089,5180.550833333334,5079.849333333333,4989.134166666667,5073.25
5189,5073,4989,5073,5182.678063852814,5076.205,4992.189666666667,5047.611166666666
3692,5061,4993,5108,3713.5359999999996,5069.5644999999995,5002.325,5094.861833333334
3840,5040,5000,5100,3890.71,5008.825,5001.012,5098.015
4576,5081,4992,5093,4012.01,5045.74,4996.648461538462,5101.654801587301
5192,5100,4133,5116,5199.9055,5096.8805555555555,4273.258333333334,5131.888761904762
4352,4141,4089,4397,4617.4225,4223.035,4142.723333333333,4405.815
5184,5077,4992,5104,5181.443333333334,5078.199714285714,4992.001666666667,5099.905
5189,5065,4993,5101,5193.683619047619,5079.0795,4952.406333333333,5101.1821666666665
5185,5001,4993,5100,5187.32125,5052.739876984127,4990.2195833333335,5100.365
3905,4965,4996,5060,3993.88,4934.506444444444,4999.76,5068.6125
4833,5069,5001,5065,5047.880452380951,5067.323583333334,4995.585952380952,5092.673904761904
5205,4984,4088,4304,5197.332833333333,4980.983333333334,4192.826999999999,4352.18
5141,5113,4989,5069,5183.900571428571,5074.911904761906,4993.772476190477,5101.976523809525
5185,5073,4992,5105,5179.783119047619,5068.773023809524,4982.157833333334,5097.489380952381
5177,5080,4984,5097,5180.107666666667,5077.087500000001,4991.844,5099.425
5193,5077,5001,4937,5203.076261904763,4751.149583333333,4999.458833333333,4935.547833333334
5180,5072,5013,4485,5189.615857142857,5078.114666666666,5007.424166666667,4676.585
5213,4468,5016,5104,5199.379666666668,4452.345416666666,5004.584595238095,5074.945833333334
5196,5084,4993,4885,5192.5375,5077.0415,4995.840333333334,4877.405333333333
5185,5085,4992,5105,5182.7283333333335,5074.0289999999995,4972.755999999999,5092.715
5188,5077,4992,5096,5185.390666666667,5074.952,4992.238333333333,5092.805
5181,5081,4984,5096,5181.988666666667,5082.974333333333,4997.75,5086.12125
4956,5085,5001,5100,5129.159333333332,5059.395026695526,4992.087261904761,5098.259809523809
5180,5044,4992,5100,5188.2226666666675,5045.2283333333335,4993.597,5098.4783333333335
5184,5069,5021,4501,5172.283333333334,5081.568666666666,5005.754666666666,4667.327333333334
5188,5076,4985,5109,5180.907499999999,5080.804499999999,4992.924833333334,5089.43
5181,5081,4980,5104,5181.587166666666,5079.781,4992.018666666667,5085.211666666666
5148,5073,4988,5093,5187.521666666667,5057.393833333333,4991.164333333333,5097.8820000000005
5197,5072,4948,5092,5195.121666666666,4939.735833333333,4943.479166666667,5092.5098333333335
5192,5073,4992,5076,5184.63,5074.646333333333,4991.97,5088.55
4964,5092,4992,5092,4867.886571428571,5089.225119047619,4995.342095238095,5098.049523809524
5189,5084,4992,5092,5186.886666666666,5073.997,4941.856666666667,5095.761666666667
5192,5076,4992,5101,5188.810833333333,5077.8375,4990.465999999999,5096.591666666666
5217,4508,4965,5105,4942.124,4416.0188333333335,4990.314166666666,4963.109285714286
5196,5085,5029,4173,5196.780833333334,4941.317166666666,4943.468833333333,4551.2671666666665
5229,4229,4988,5101,5207.953333333333,4223.435,4986.530714285715,5090.08
5205,5072,5009,4785,5195.871357142857,5080.455904761904,4988.410111111112,4949.336865079365
5116,5081,4989,5101,5037.325904761904,5070.845416666666,4992.31311904762,5097.343833333333
5181,5096,4665,5108,5177.83580952381,5094.629738095239,4700.1958214285705,5095.820285714286
5217,4264,5013,5100,5219.545,4369.925333333334,5013.06,5092.342000000001
5192,5096,4444,5137,5191.864928571429,5093.421166666667,4482.045,5116.354333333334
5184,5036,4992,5101,5185.343,5041.252595238096,4991.526857142857,5097.633333333333
5184,5073,4988,5097,5181.306666666667,5075.206666666666,4989.526083333333,5095.884404761905
5225,4209,4993,5108,5218.541666666667,4272.624,4990.3775,5079.338333333334
5205,5108,4045,5148,5194.3133333333335,5096.497833333333,4394.149333333333,5118.665166666666
5177,5081,4989,5093,5179.647333333333,5080.095,4991.0,5097.871666666667
5184,5072,4992,5085,5182.810166666666,5076.7425,4990.708595238095,5074.318333333333
5200,5080,5025,4129,5194.731666666667,5080.860000000001,5008.592333333333,4446.629666666667
4368,4544,4888,5000,4548.5233333333335,4510.998333333334,4784.63,4971.888333333333
5192,5081,4985,5101,5191.083666666666,5077.5675,4990.448333333334,5083.252666666666
5185,5021,4992,5092,5188.985333333334,4972.20811904762,4994.086333333334,5096.360452380952
5193,5088,4773,5105,5194.974,5091.814,4329.997666666666,4888.023285714286
5189,5104,4196,5084,5195.53975,5087.149666666667,4339.658,4979.743333333333
5180,5072,4981,5097,5186.8615,5079.649166666667,4977.007333333333,5094.2765
5204,5032,4041,5044,5203.8075,4908.29,4179.836333333333,5017.496833333333
5176,5032,4996,5096,5181.316916666666,5070.182880952381,4991.283666666667,5095.3815
5001,5081,4992,5100,5053.156666666667,5064.605,4993.5628333333325,5098.837833333333
5189,5080,4992,4960,5193.8696666666665,5082.7385476190475,5000.9475,4878.347166666666
5184,5088,4996,5100,5181.661666666666,5079.131666666667,4991.729166666666,5098.696666666667
5053,5077,4992,5105,4960.578333333333,5081.580666666667,4993.233333333334,5098.583333333334
5189,5088,4669,5113,5191.695833333334,5092.956499999999,4250.893547619048,5130.269
5184,5084,4992,5112,5178.296666666667,5077.627333333334,4990.871166666667,5086.347857142858
5172,5080,4989,5093,5182.436166666666,5076.808333333333,4991.724,5097.956333333333
5180,5080,4988,5096,5177.883690476191,5077.328333333333,4990.7266666666665,5100.085
5085,4948,4800,4925,5038.135333333334,4873.134333333333,4724.935333333334,4851.975
5184,5080,4992,5005,5183.071666666667,5080.073,4996.152166666667,4968.0535
5181,5076,4992,5096,5179.236333333333,5078.724666666666,4990.863333333333,5095.93
4321,5068,5005,5108,4782.684574314573,5081.708722222222,4994.269995670996,5098.90337950938
5201,5073,4964,5101,5162.811333333334,5078.481333333333,4950.0006111111115,5079.263
5057,5085,4992,5085,5073.009166666667,5083.12,4995.945833333333,5067.165
4684,5085,4992,5104,4906.5154999999995,5080.806666666666,4994.410999999999,5100.2545
5181,5076,4989,5105,5176.71,5077.1875,4991.275,5096.34
5180,5093,5008,4836,5184.354285714286,5000.520833333334,4995.556666666667,4963.715
5188,5072,4988,5101,5190.033333333333,5079.485333333333,4974.102142857143,5092.005
5173,5077,4992,5105,5163.870238095238,5079.8045,4992.6045,5057.333416666666
5188,5065,4981,5048,5191.673333333333,5078.018333333333,4993.795,5051.5216666666665
5192,5073,4988,5057,5188.479833333333,5075.0821428571435,4990.962904761905,5092.316666666667
5208,4996,4341,4368,5146.916047619047,4866.922476190476,4306.1245,4406.434166666667
5197,5088,4961,5096,5188.511547619048,5004.523499999999,4991.719952380951,5083.151666666667
5185,4969,4997,5104,5188.930496031746,4930.051166666667,4997.955833333333,5092.953166666668
5208,5085,4988,5069,5188.479833333333,5075.0821428571435,4990.962904761905,5092.316666666667
5205,5088,5017,4217,5197.440249999999,5075.162833333333,5016.6775,4333.682928571428
5224,4240,5009,5105,5222.02,4251.450714285715,4998.365,5095.169999999999
5180,5089,4993,5089,5186.432333333333,5039.98,4980.17,4982.345
5180,5069,4989,5092,5178.978,5065.3713333333335,4991.417666666666,5069.2
5184,5064,4992,5100,5183.466214285715,5043.432666666666,4991.501333333334,5093.958166666666
5177,5068,4988,5101,5179.9766666666665,5079.103452380953,4991.442,5099.105333333333
5180,5084,4997,5056,5183.855166666666,5072.217000000001,4989.451166666667,5067.4745
5169,5088,5020,4273,5183.266666666666,4982.5183333333325,5003.4775,4850.947666666667
5188,5100,4420,5140,5192.030095238096,5027.116630952381,4964.7991111111105,4872.55619047619
5181,5068,4997,5092,5175.578666666666,5057.347833333333,4990.815833333333,5100.269333333333
5193,5073,4988,5068,5185.064166666666,5071.812333333333,4991.421476190477,5082.627833333333
5196,5085,4996,5065,5186.151666666667,5078.5465,4983.8485,5053.351833333333
5193,5089,4945,5081,5193.9383333333335,5076.8472619047625,4979.804166666666,5085.691
5189,5084,5005,4172,5191.3713333333335,5089.757619047619,5011.721666666667,4211.01
5185,5080,4980,5068,5182.46,5070.448333333334,4978.481666666667,5100.39
5193,5088,5024,4240,5199.590833333334,5079.8985,4839.097666666667,4544.801333333333
5028,5080,4992,5092,4820.8133333333335,5069.983880952381,5000.187333333333,5102.0475
5184,5077,4988,5108,5180.054000000001,5079.369333333334,4991.888000000001,5098.435
5193,4788,5004,5101,5214.18920995671,4377.044569985571,5002.190120490621,5101.392468253966
5193,5081,4981,4356,5190.843666666667,5049.356,4835.4545,4422.61
5201,5080,4996,4920,5168.297666666666,5026.052976190475,4908.056706349206,4946.995
5200,5076,4992,4988,5191.470333333334,5083.508250000001,4994.011752164502,4937.906452380953
5181,5080,5000,5093,5183.369214285715,5079.627095238096,4992.272071428571,5087.1917142857155
5176,5073,4993,5097,5179.6302857142855,5079.276000000001,4991.8165,5099.744333333333
5184,5101,4344,5148,5189.57761904762,5093.549666666666,4141.790999999999,5139.723750000001
5044,5081,4992,5096,4934.944333333335,5084.500083333334,4992.413666666665,5102.147
5217,4217,5009,5136,5215.006166666667,4279.940833333333,5009.6466666666665,5074.935166666666
5208,5080,4992,5085,5191.457023809524,5077.8115,4992.539722222222,5083.188666666667
3296,5005,5004,5109,3466.180333333333,5010.935,4998.2125,5108.946333333333
5185,5040,4992,5101,5183.4766666666665,5065.876666666667,4990.675333333334,5082.689166666667
5177,5084,5000,5101,5175.1358928571435,5078.642857142858,4991.778583333333,5074.399761904762
5193,5089,4992,5025,5190.446547619048,5082.1392857142855,4992.875238095237,5038.699523809523
5184,5069,4992,5093,5189.784214285714,5057.933333333333,4994.74880952381,4923.067277777777
5221,4184,4992,5109,5214.43,4198.866666666666,5011.5425,5083.293
5200,5081,5012,4384,5193.593916666668,5079.295071428572,5004.483,4650.287738095238
5140,5084,4992,5092,5062.590896825396,5089.153611111111,4992.48125,5097.29580952381
5176,5069,4997,5100,5184.939166666667,5030.965571428573,4992.710833333332,5096.274833333333
5205,4133,4929,5108,5204.57,4461.488333333333,4922.391666666666,4973.415166666667
5169,5072,4985,5096,5175.238333333333,5075.287428571428,4990.931333333333,5098.65
5217,4224,5017,5100,5199.949666666666,4575.8125,5005.5725,5080.556181818181
5065,5085,4992,5101,4645.711666666666,5085.064166666667,4994.4375,5103.809166666666
5192,5092,4992,5101,5144.1291190476195,5086.976166666667,4993.959,5081.163357142857
3632,4313,4965,4988,3942.51,4482.6675,4938.930666666667,5010.891666666666
5192,5024,4765,5101,5184.838071428571,5056.080444444444,4991.0984761904765,5098.835
5184,5077,4997,5097,5192.400047619048,5071.218333333334,4988.441000000001,5093.6128030303025
5181,4960,4993,5101,5200.058,4856.114166666666,5004.980833333334,5095.425833333333
5161,5081,4992,5101,5182.705499999999,4962.318,4997.0408333333335,5096.289833333333
5176,5073,4980,5097,5176.701,5070.095785714286,4940.348,5085.381333333333
5205,5081,5020,4196,5198.146190476191,5085.376833333334,5024.526,4254.2575
3345,5048,5001,5101,4686.770888888889,5070.98206926407,4998.177333333333,5100.6928333333335
5189,5088,5021,4204,5195.344,5083.29,5009.229666666667,4240.994999999999
5196,5076,5005,4881,5189.343666666667,5086.335,5009.845666666666,4619.6950000000015
5181,5080,4993,5105,5183.0385,5077.9685,4991.4775,5102.593333333333
5181,5076,4992,5096,5171.5025,5064.278333333333,4988.184761904761,5099.870833333333
5192,5076,4992,5092,5190.513642857143,5078.395833333334,4992.113,5082.687000000001
5181,5077,4992,5105,5183.233,4980.455333333334,5001.662666666667,4847.662333333334
3744,5049,4997,5100,4368.467698412699,5061.342190476191,4993.918333333333,5103.527047619047
5200,5077,5013,4208,5196.283333333333,5082.556666666666,5019.579000000001,4276.952
5185,5084,4996,5101,5189.440666666667,5088.35,4993.945666666667,5100.805666666666
5205,4925,4992,5100,5205.532833333334,4565.25,4998.157032467532,5084.679666666666
5193,5080,5021,4193,5193.271833333333,5084.24119047619,5015.129523809524,4380.205666666667
5197,5085,5009,4660,5194.847023809524,5084.997261904761,5011.575833333333,4561.814166666667
5201,5085,5005,4785,5195.246309523809,4792.403166666666,5026.676833333333,4545.6005
5180,5064,4989,5092,5175.578666666666,5057.347833333333,4990.815833333333,5100.269333333333
5040,5088,4997,5096,4920.766833333334,5082.666698412699,4990.370833333333,5099.467857142858
5188,5085,4917,5100,5193.39,5079.33875,4887.553333333333,5099.238333333333
5180,5080,4988,5093,5179.718399489399,5073.338495337996,4885.8950980685995,5100.203827561327
5117,5081,4996,5097,5082.1539999999995,5083.1789761904765,4991.570166666667,5098.076452380952
3313,5036,5009,5101,3382.985,5031.215833333334,5006.1045,5109.996666666667
5176,5077,4984,5092,5182.239428571428,5078.220095238095,4993.953404761905,5091.7618095238095
5196,5084,5000,5097,5184.429166666666,5071.616666666667,4995.946666666667,5096.8725
5205,4737,4992,5109,5199.695904761905,4433.071714285715,4991.265142857143,5097.472285714286
5180,5065,4992,5100,5185.29,5077.615,4992.733333333334,5089.26
5189,5081,4992,5088,5192.183071428572,5078.970333333334,4980.448333333333,5041.715
5197,5068,4956,5097,5191.974095238095,5079.556547619048,4881.245166666667,5101.6544444444435
5193,4965,4996,5100,5193.582333333334,4946.995821428571,4997.941285714286,5090.682642857142
5192,5088,5001,4953,5194.512880952381,5082.341333333333,4997.2001944444455,4947.622634310135
5172,5081,4997,5092,5176.433666666667,5077.233809523809,4985.0391666666665,5097.012333333335
5184,5073,4988,5101,5176.826476190476,5076.951471861472,4993.298,5099.281
5196,5081,4992,5101,5179.701666666666,5075.3133333333335,4986.511666666667,5031.3843333333325
5197,5073,4992,5045,5193.196,5071.7775,4971.532666666666,5077.769166666667
5184,5073,4997,5013,5181.346166666666,5077.490833333332,4991.356944444445,5089.581047619047
5149,5081,4993,5100,5119.263333333333,5091.574214285714,4993.297833333333,5097.31
5176,5084,4992,5105,5179.757416666667,5036.3575,4991.508603174603,5098.724666666667
4328,5081,5001,5097,4047.78,5052.332452380952,4995.7300000000005,5100.0509999999995
5188,5093,4473,5113,5191.598,5087.1475,4220.073333333333,5135.023166666667
5185,5077,4989,5092,5183.325,5071.202666666667,4973.178,5086.451
5220,4224,5017,5088,5216.436166666667,4244.4616428571435,5003.5425,5102.731666666667
5192,5081,4961,5097,5193.7920952380955,5083.284166666667,4924.931666666667,5100.67
5176,4680,4956,5092,5163.5008333333335,4524.298154761906,4973.538833333334,5079.18
5188,5088,4933,4344,5193.738531746031,5091.363333333333,4829.913833333334,4423.181928571429
5192,4873,4992,5073,5189.498333333333,4942.744166666667,4997.730166666666,5092.516
5185,5081,4992,5060,5178.875499999999,5080.484380952381,4976.55894047619,5084.292333333334
5192,5077,4992,5104,5190.933904761905,5079.263666666667,4906.933333333333,5100.649904761904
5212,4480,4973,5104,5203.196666666667,4614.898833333333,4997.6866666666665,5042.4710000000005
5184,5069,4992,5097,5176.225666666667,5073.595,4985.365,5096.6885
5177,5089,4992,5101,5179.018333333333,5041.292166666667,4989.8859999999995,5084.991333333333
5185,5077,5001,4664,5184.524666666666,5079.553333333333,4998.656,4982.9325
5196,5077,4989,5092,5184.626666666667,5055.623333333334,4963.691666666667,5088.4125
5188,5096,4141,5144,5195.004666666667,5093.606666666667,4218.34,5135.435333333333
4572,4545,4448,5116,4564.005,4483.47625,4227.88,5065.2675
5188,5084,4993,5097,5182.531666666667,5079.441000000001,4988.743333333333,5083.775833333334
5189,5077,4981,5052,5197.558595238095,5083.9368095238115,4996.102190476191,5041.101595238095
5201,5081,5000,4644,5195.51,5084.153333333333,4994.0975,4617.097166666666
5188,5089,3988,5084,5194.984583333334,5066.393166666667,4228.890833333333,5073.17411904762
5209,4161,4964,5109,5166.784583333333,4191.91,4970.681785714286,5085.401666666667
